cell_id	celltype	UMI_number	gene_number	individual	tissue	population	cluster	redefined_cluster
regB_bPB2_L19_bar81	regB	14434	2080	bPB2	bPB	b	B_C2	Cycling Pre-B
regB_bPB2_L19_bar82	regB	6663	1600	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar35	regB	17030	2401	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar36	regB	18230	2327	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L20_bar37	regB	27578	2212	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar38	regB	62599	2361	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar39	regB	5700	1341	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L20_bar40	regB	34830	2476	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L20_bar42	regB	46383	2405	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L20_bar43	regB	11499	2460	bPB1	bPB	b	B_C5	Naive B
regB_bPB1_L20_bar44	regB	17203	1859	bPB1	bPB	b	B_C5	Naive B
regB_bPB1_L20_bar45	regB	26763	2190	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar46	regB	9600	2270	bPB1	bPB	b	B_C6	Memory B
regB_bPB1_L20_bar47	regB	40886	2533	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L20_bar48	regB	40701	3630	bPB1	bPB	b	B_C5	Naive B
regB_bPB1_L20_bar49	regB	69028	3427	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L20_bar50	regB	79725	3013	bPB1	bPB	b	B_C4	Immature B
regB_bPB2_L20_bar83	regB	11755	1780	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar84	regB	14540	1775	bPB2	bPB	b	B_C4	Immature B
regB_bPB2_L20_bar86	regB	17217	1582	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar87	regB	13323	2231	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar88	regB	7510	1824	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar89	regB	102312	2283	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar90	regB	24822	2272	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar91	regB	21409	2020	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar92	regB	76549	2503	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L20_bar93	regB	14919	1933	bPB2	bPB	b	B_C5	Naive B
regB_bPB2_L20_bar94	regB	73796	3038	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar51	regB	40022	2363	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar52	regB	32729	2087	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L21_bar53	regB	19237	1860	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar54	regB	42662	2044	bPB1	bPB	b	B_C5	Naive B
regB_bPB1_L21_bar55	regB	24469	1806	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar56	regB	13466	2183	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L21_bar57	regB	38161	2309	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L21_bar58	regB	16767	2073	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar59	regB	12072	2022	bPB1	bPB	b	B_C2	Cycling Pre-B
regB_bPB1_L21_bar60	regB	53999	2977	bPB1	bPB	b	B_C6	Memory B
regB_bPB1_L21_bar61	regB	35904	1977	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar62	regB	33010	1885	bPB1	bPB	b	B_C5	Naive B
regB_bPB1_L21_bar63	regB	47165	2413	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar64	regB	18135	1519	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB1_L21_bar65	regB	44220	2808	bPB1	bPB	b	B_C4	Immature B
regB_bPB1_L21_bar66	regB	35514	1993	bPB1	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar1	regB	51365	2916	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar2	regB	42238	2265	bPB2	bPB	b	B_C1	Pro-B
regB_bPB2_L21_bar3	regB	4485	1441	bPB2	bPB	b	B_C4	Immature B
regB_bPB2_L21_bar4	regB	13828	2198	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar5	regB	3239	1152	bPB2	bPB	b	B_C4	Immature B
regB_bPB2_L21_bar6	regB	9565	1945	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar7	regB	4246	1349	bPB2	bPB	b	B_C5	Naive B
regB_bPB2_L21_bar8	regB	6563	1854	bPB2	bPB	b	B_C4	Immature B
regB_bPB2_L21_bar10	regB	32413	2753	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar11	regB	10070	1699	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar12	regB	20834	2225	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar13	regB	22396	2438	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar14	regB	40623	2120	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar15	regB	42533	2442	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bPB2_L21_bar16	regB	38108	2005	bPB2	bPB	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar83	regB	28219	2002	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar84	regB	48828	2400	bBM1	bBM	b	B_C1	Pro-B
regB_bBM1_L22_bar85	regB	6644	1809	bBM1	bBM	b	B_C1	Pro-B
regB_bBM1_L22_bar86	regB	202118	4024	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L22_bar87	regB	34149	3076	bBM1	bBM	b	B_C1	Pro-B
regB_bBM1_L22_bar88	regB	10307	2143	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar89	regB	85440	2148	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar90	regB	170969	5286	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L22_bar91	regB	227540	4963	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L22_bar92	regB	81104	2646	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar93	regB	15392	1725	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L22_bar94	regB	69063	2585	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar1	regB	91877	2449	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar2	regB	66991	2377	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar3	regB	84739	4133	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L23_bar4	regB	44587	2556	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar6	regB	13743	2384	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L23_bar7	regB	15459	1799	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar8	regB	42738	3799	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L23_bar9	regB	52219	2307	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar10	regB	243586	4815	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L23_bar11	regB	19502	2402	bBM1	bBM	b	B_C4	Immature B
regB_bBM1_L23_bar12	regB	206481	4665	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L23_bar13	regB	103870	3442	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar14	regB	29774	1659	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L23_bar15	regB	13716	1025	bBM1	bBM	b	B_C5	Naive B
regB_bBM1_L23_bar16	regB	73163	2302	bBM1	bBM	b	B_C1	Pro-B
regB_bBM1_L24_bar17	regB	71590	2691	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L24_bar18	regB	75511	4156	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L24_bar19	regB	54405	2096	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar20	regB	11463	2054	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar21	regB	15590	2043	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar24	regB	19543	2103	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar25	regB	33892	1956	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar26	regB	150065	3028	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L24_bar27	regB	86949	3222	bBM1	bBM	b	B_C2	Cycling Pre-B
regB_bBM1_L24_bar28	regB	12993	1933	bBM1	bBM	b	B_C4	Immature B
regB_bBM1_L24_bar29	regB	53532	2273	bBM1	bBM	b	B_C1	Pro-B
regB_bBM1_L24_bar30	regB	35666	1989	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar31	regB	5744	1492	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar32	regB	20843	2607	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L24_bar33	regB	26655	1864	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L25_bar35	regB	11900	1641	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
regB_bBM1_L25_bar36	regB	16845	1987	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
